FECHA,confirmed,deaths,estimation,ratio,new confirmed,new deaths,new estimated,new ratio,new confirmed (7d),new deaths (7d),new estimated (7d),new ratio (7d)
2020-10-01,429254,14046,,,5330,161,,,4634.0,129.57142857142858,,
2020-10-02,434471,14122,,,5217,76,,,4634.714285714285,115.14285714285714,,
2020-10-03,438429,14194,,,3958,72,,,4524.571428571428,103.14285714285714,,
2020-10-04,440381,14307,,,1952,113,,,4444.857142857143,87.14285714285714,,
2020-10-05,445187,14383,,,4806,76,,,4370.0,71.0,,
2020-10-06,450428,14442,,,5241,59,,,4252.714285714285,66.0,,
2020-10-07,455038,14495,,,4610,53,,,3922.714285714286,56.42857142857143,,
2020-10-08,459844,14543,,,4806,48,,,,,,
2020-10-09,464240,14584,,,4396,41,,,,,,
2020-10-10,465888,14589,,,1648,5,,,,,,
